nh,clust,agric_equipment_code,Member_own_any_equipment
21,4629,51,1
21,4629,61,2
21,4629,62,2
21,4629,63,2
21,4629,64,2
21,4629,65,2
20,4632,21,2
20,4632,22,2
20,4632,31,2
20,4632,42,2
20,4632,51,1
20,4632,61,2
20,4632,62,2
20,4632,63,2
20,4632,64,2
20,4632,65,2
2,4642,21,2
2,4642,22,2
2,4642,31,2
2,4642,41,2
2,4642,42,2
2,4642,51,1
2,4642,61,2
2,4642,62,2
2,4642,63,2
2,4642,64,2
2,4642,65,2
15,4645,21,2
15,4645,22,2
15,4645,31,2
15,4645,41,2
15,4645,42,2
15,4645,51,1
15,4645,61,2
15,4645,62,2
15,4645,63,2
15,4645,64,2
15,4645,65,2
19,4645,21,2
19,4645,22,2
19,4645,31,2
19,4645,41,2
19,4645,42,2
19,4645,51,1
19,4645,61,2
19,4645,62,2
19,4645,63,2
19,4645,64,2
19,4645,65,2
2,4649,21,2
2,4649,22,2
2,4649,31,2
2,4649,41,2
2,4649,42,2
2,4649,51,2
2,4649,61,2
2,4649,62,2
2,4649,63,2
2,4649,64,2
2,4649,65,1
3,4649,21,2
3,4649,22,2
3,4649,31,2
3,4649,41,2
3,4649,42,2
3,4649,51,2
3,4649,61,2
3,4649,62,2
3,4649,63,2
3,4649,64,2
3,4649,65,1
5,4649,21,2
5,4649,22,2
5,4649,31,2
5,4649,41,2
5,4649,42,2
5,4649,51,2
5,4649,61,2
5,4649,62,2
5,4649,63,2
5,4649,64,2
5,4649,65,1
6,4649,21,2
6,4649,22,2
6,4649,31,2
6,4649,41,2
6,4649,42,2
6,4649,51,2
6,4649,61,2
6,4649,62,2
6,4649,63,2
6,4649,64,2
6,4649,65,1
7,4649,21,2
7,4649,22,2
7,4649,31,2
7,4649,42,2
7,4649,51,2
7,4649,61,2
7,4649,62,2
7,4649,63,2
7,4649,64,2
7,4649,65,1
8,4649,21,2
8,4649,22,2
8,4649,31,2
8,4649,41,2
8,4649,42,2
8,4649,51,2
8,4649,61,2
8,4649,62,2
8,4649,63,2
8,4649,64,2
8,4649,65,1
10,4649,21,2
10,4649,22,2
10,4649,31,2
10,4649,41,2
10,4649,42,2
10,4649,51,2
10,4649,61,2
10,4649,62,2
10,4649,63,2
10,4649,64,2
10,4649,65,1
11,4649,21,2
11,4649,22,2
11,4649,31,2
11,4649,41,2
11,4649,42,2
11,4649,51,2
11,4649,61,2
11,4649,62,2
11,4649,63,2
11,4649,64,2
11,4649,65,1
13,4649,21,2
13,4649,22,2
13,4649,31,2
13,4649,41,2
13,4649,42,2
13,4649,51,2
13,4649,61,2
13,4649,62,2
13,4649,63,2
13,4649,64,2
13,4649,65,1
14,4649,21,2
14,4649,22,2
14,4649,31,2
14,4649,41,2
14,4649,42,2
14,4649,51,2
14,4649,61,2
14,4649,62,2
14,4649,63,2
14,4649,64,2
14,4649,65,1
15,4649,21,2
15,4649,22,2
15,4649,31,2
15,4649,41,2
15,4649,42,2
15,4649,51,2
15,4649,61,2
15,4649,62,2
15,4649,63,2
15,4649,64,1
16,4649,21,2
16,4649,22,2
16,4649,31,2
16,4649,41,2
16,4649,42,2
16,4649,51,2
16,4649,61,2
16,4649,62,2
16,4649,63,2
16,4649,64,2
16,4649,65,1
19,4649,21,2
19,4649,22,2
19,4649,31,2
19,4649,41,2
19,4649,42,2
19,4649,51,2
19,4649,61,2
19,4649,62,2
19,4649,63,2
19,4649,64,2
19,4649,65,1
20,4649,21,2
20,4649,22,2
20,4649,31,2
20,4649,41,2
20,4649,42,2
20,4649,51,2
20,4649,61,2
20,4649,62,2
20,4649,63,2
20,4649,64,2
20,4649,65,1
1,4652,21,2
1,4652,22,2
1,4652,31,2
1,4652,41,2
1,4652,42,2
1,4652,51,2
1,4652,61,2
1,4652,62,2
1,4652,63,2
1,4652,64,2
1,4652,65,1
2,4652,21,2
2,4652,22,2
2,4652,31,2
2,4652,41,2
2,4652,42,2
2,4652,51,2
2,4652,61,2
2,4652,62,2
2,4652,63,2
2,4652,64,2
2,4652,65,1
3,4652,21,2
3,4652,22,2
3,4652,31,2
3,4652,41,2
3,4652,42,2
3,4652,51,2
3,4652,61,2
3,4652,62,2
3,4652,63,2
3,4652,64,2
3,4652,65,1
4,4652,21,2
4,4652,22,2
4,4652,31,2
4,4652,41,2
4,4652,42,2
4,4652,51,2
4,4652,61,2
4,4652,62,2
4,4652,63,2
4,4652,64,2
4,4652,65,1
6,4652,21,2
6,4652,22,2
6,4652,31,2
6,4652,41,2
6,4652,42,2
6,4652,51,2
6,4652,61,2
6,4652,62,2
6,4652,63,2
6,4652,64,2
6,4652,65,1
7,4652,21,2
7,4652,22,2
7,4652,31,2
7,4652,41,2
7,4652,42,2
7,4652,51,2
7,4652,61,2
7,4652,62,2
7,4652,63,2
7,4652,64,2
7,4652,65,1
8,4652,21,2
8,4652,22,2
8,4652,31,2
8,4652,41,2
8,4652,42,2
8,4652,51,2
8,4652,61,2
8,4652,62,2
8,4652,63,2
8,4652,64,2
8,4652,65,1
9,4652,21,2
9,4652,22,2
9,4652,31,2
9,4652,41,2
9,4652,42,2
9,4652,51,2
9,4652,61,2
9,4652,62,2
9,4652,63,2
9,4652,64,2
9,4652,65,1
11,4652,21,2
11,4652,22,2
11,4652,31,2
11,4652,41,2
11,4652,42,2
11,4652,51,2
11,4652,61,2
11,4652,62,2
11,4652,63,2
11,4652,64,2
11,4652,65,1
12,4652,21,2
12,4652,22,2
12,4652,31,2
12,4652,41,2
12,4652,42,2
12,4652,51,2
12,4652,61,2
12,4652,62,2
12,4652,63,2
12,4652,64,2
12,4652,65,1
13,4652,21,2
13,4652,22,2
13,4652,31,2
13,4652,41,2
13,4652,42,2
13,4652,51,2
13,4652,61,2
13,4652,62,2
13,4652,63,2
13,4652,64,2
13,4652,65,1
14,4652,21,2
14,4652,22,2
14,4652,31,2
14,4652,41,2
14,4652,42,2
14,4652,51,2
14,4652,61,2
14,4652,62,2
14,4652,63,2
14,4652,64,2
14,4652,65,1
15,4652,21,2
15,4652,22,2
15,4652,31,2
15,4652,41,2
15,4652,42,2
15,4652,51,2
15,4652,61,2
15,4652,62,2
15,4652,63,2
15,4652,64,2
15,4652,65,1
16,4652,21,2
16,4652,22,2
16,4652,31,2
16,4652,41,2
16,4652,42,2
16,4652,51,2
16,4652,61,2
16,4652,62,2
16,4652,63,2
16,4652,64,2
16,4652,65,1
17,4652,21,2
17,4652,22,2
17,4652,31,2
17,4652,41,2
17,4652,42,2
17,4652,51,2
17,4652,61,2
17,4652,62,2
17,4652,63,2
17,4652,64,2
17,4652,65,1
19,4652,21,2
19,4652,22,2
19,4652,31,2
19,4652,41,2
19,4652,42,2
19,4652,51,2
19,4652,61,2
19,4652,62,2
19,4652,63,2
19,4652,64,2
19,4652,65,1
20,4652,21,2
20,4652,22,2
20,4652,31,2
20,4652,41,2
20,4652,42,2
20,4652,51,2
20,4652,61,2
20,4652,62,2
20,4652,63,2
20,4652,64,2
20,4652,65,1
21,4652,21,2
21,4652,22,2
21,4652,31,2
21,4652,41,2
21,4652,42,2
21,4652,51,2
21,4652,61,2
21,4652,62,2
21,4652,63,2
21,4652,64,2
21,4652,65,1
1,4655,21,2
1,4655,22,2
1,4655,31,2
1,4655,41,2
1,4655,42,2
1,4655,51,2
1,4655,61,2
1,4655,62,2
1,4655,63,2
1,4655,64,2
1,4655,65,1
2,4655,21,2
2,4655,22,2
2,4655,31,2
2,4655,41,2
2,4655,42,2
2,4655,51,2
2,4655,61,2
2,4655,62,2
2,4655,63,2
2,4655,64,2
2,4655,65,1
3,4655,21,2
3,4655,22,2
3,4655,31,2
3,4655,41,2
3,4655,42,2
3,4655,51,2
3,4655,61,2
3,4655,62,2
3,4655,63,2
3,4655,64,2
3,4655,65,1
5,4655,21,2
5,4655,22,2
5,4655,31,2
5,4655,41,2
5,4655,42,2
5,4655,51,2
5,4655,61,2
5,4655,62,2
5,4655,63,2
5,4655,64,2
5,4655,65,1
7,4655,21,2
7,4655,22,2
7,4655,31,2
7,4655,41,2
7,4655,42,2
7,4655,51,2
7,4655,61,2
7,4655,62,2
7,4655,63,2
7,4655,64,2
7,4655,65,1
8,4655,21,2
8,4655,22,2
8,4655,31,2
8,4655,41,2
8,4655,42,2
8,4655,51,2
8,4655,61,2
8,4655,62,2
8,4655,63,2
8,4655,64,2
8,4655,65,1
9,4655,21,2
9,4655,22,2
9,4655,31,2
9,4655,41,2
9,4655,42,2
9,4655,51,2
9,4655,61,2
9,4655,62,2
9,4655,63,2
9,4655,64,2
9,4655,65,1
10,4655,21,2
10,4655,22,2
10,4655,31,2
10,4655,41,2
10,4655,42,2
10,4655,51,2
10,4655,61,2
10,4655,62,2
10,4655,63,2
10,4655,64,2
10,4655,65,1
11,4655,21,2
11,4655,22,2
11,4655,31,2
11,4655,41,2
11,4655,42,2
11,4655,51,2
11,4655,61,2
11,4655,62,2
11,4655,63,2
11,4655,64,2
11,4655,65,1
12,4655,21,2
12,4655,22,2
12,4655,31,2
12,4655,41,2
12,4655,42,2
12,4655,51,2
12,4655,61,2
12,4655,62,2
12,4655,63,2
12,4655,64,2
12,4655,65,1
13,4655,21,2
13,4655,22,2
13,4655,31,2
13,4655,41,2
13,4655,42,2
13,4655,51,2
13,4655,61,2
13,4655,62,2
13,4655,63,2
13,4655,64,2
13,4655,65,1
14,4655,21,2
14,4655,22,2
14,4655,31,2
14,4655,41,2
14,4655,42,2
14,4655,51,2
14,4655,61,2
14,4655,62,2
14,4655,63,2
14,4655,64,2
14,4655,65,1
15,4655,21,2
15,4655,22,2
15,4655,31,2
15,4655,41,2
15,4655,42,2
15,4655,51,2
15,4655,61,2
15,4655,62,2
15,4655,63,2
15,4655,64,2
15,4655,65,1
16,4655,21,2
16,4655,22,2
16,4655,31,2
16,4655,41,2
16,4655,42,2
16,4655,51,2
16,4655,61,2
16,4655,62,2
16,4655,63,2
16,4655,64,2
16,4655,65,1
17,4655,21,2
17,4655,22,2
17,4655,31,2
17,4655,41,2
17,4655,42,2
17,4655,51,2
17,4655,61,2
17,4655,62,2
17,4655,63,2
17,4655,64,2
17,4655,65,1
20,4655,21,2
20,4655,22,2
20,4655,31,2
20,4655,41,2
20,4655,42,2
20,4655,51,2
20,4655,61,2
20,4655,62,2
20,4655,63,2
20,4655,64,2
20,4655,65,1
1,4672,21,2
1,4672,22,2
1,4672,31,2
1,4672,41,2
1,4672,42,2
1,4672,51,2
1,4672,61,2
1,4672,62,2
1,4672,63,2
1,4672,64,2
1,4672,65,1
2,4672,21,2
2,4672,22,2
2,4672,31,2
2,4672,41,2
2,4672,42,2
2,4672,51,2
2,4672,61,2
2,4672,62,2
2,4672,63,2
2,4672,64,2
2,4672,65,1
4,4672,21,2
4,4672,22,2
4,4672,31,2
4,4672,41,2
4,4672,42,2
4,4672,51,2
4,4672,61,2
4,4672,62,2
4,4672,63,2
4,4672,64,2
4,4672,65,1
5,4672,21,2
5,4672,22,2
5,4672,31,2
5,4672,41,2
5,4672,42,2
5,4672,51,2
5,4672,61,2
5,4672,62,2
5,4672,63,2
5,4672,64,2
5,4672,65,1
6,4672,21,2
6,4672,22,2
6,4672,31,2
6,4672,41,2
6,4672,42,2
6,4672,51,2
6,4672,61,2
6,4672,62,2
6,4672,63,2
6,4672,64,2
6,4672,65,1
7,4672,21,2
7,4672,22,2
7,4672,31,2
7,4672,41,2
7,4672,42,2
7,4672,51,2
7,4672,61,2
7,4672,62,2
7,4672,63,2
7,4672,64,2
7,4672,65,1
9,4672,21,2
9,4672,22,2
9,4672,31,2
9,4672,41,2
9,4672,42,2
9,4672,51,2
9,4672,61,2
9,4672,62,2
9,4672,63,2
9,4672,64,2
9,4672,65,1
10,4672,21,2
10,4672,22,2
10,4672,31,2
10,4672,41,2
10,4672,42,2
10,4672,51,2
10,4672,61,2
10,4672,62,2
10,4672,63,2
10,4672,64,2
10,4672,65,1
11,4672,21,2
11,4672,22,2
11,4672,31,2
11,4672,41,2
11,4672,42,2
11,4672,51,2
11,4672,61,2
11,4672,62,2
11,4672,63,2
11,4672,64,2
11,4672,65,1
12,4672,21,2
12,4672,22,2
12,4672,31,2
12,4672,41,2
12,4672,42,2
12,4672,51,2
12,4672,61,2
12,4672,62,2
12,4672,63,2
12,4672,64,2
12,4672,65,1
13,4672,21,2
13,4672,22,2
13,4672,31,2
13,4672,41,2
13,4672,42,2
13,4672,51,2
13,4672,61,2
13,4672,62,2
13,4672,63,2
13,4672,64,2
13,4672,65,1
14,4672,21,2
14,4672,22,2
14,4672,31,2
14,4672,41,2
14,4672,42,2
14,4672,51,2
14,4672,61,2
14,4672,62,2
14,4672,63,2
14,4672,64,2
14,4672,65,1
15,4672,21,2
15,4672,22,2
15,4672,31,2
15,4672,41,2
15,4672,42,2
15,4672,51,2
15,4672,61,2
15,4672,62,2
15,4672,63,2
15,4672,64,2
15,4672,65,1
16,4672,21,2
16,4672,22,2
16,4672,31,2
16,4672,41,2
16,4672,42,2
16,4672,51,2
16,4672,61,2
16,4672,62,2
16,4672,63,2
16,4672,64,2
16,4672,65,1
17,4672,21,2
17,4672,22,2
17,4672,31,2
17,4672,41,2
17,4672,42,2
17,4672,51,2
17,4672,61,2
17,4672,62,2
17,4672,63,2
17,4672,64,2
17,4672,65,1
18,4672,21,2
18,4672,22,2
18,4672,31,2
18,4672,41,2
18,4672,42,2
18,4672,51,2
18,4672,61,2
18,4672,62,2
18,4672,63,2
18,4672,64,2
18,4672,65,1
19,4672,21,2
19,4672,22,2
19,4672,31,2
19,4672,41,2
19,4672,42,2
19,4672,51,2
19,4672,61,2
19,4672,62,2
19,4672,63,2
19,4672,64,2
19,4672,65,1
20,4672,21,2
20,4672,22,2
20,4672,31,2
20,4672,41,2
20,4672,42,2
20,4672,51,1
20,4672,61,2
20,4672,62,2
20,4672,63,2
20,4672,64,2
20,4672,65,1
21,4672,21,2
21,4672,22,2
21,4672,31,2
21,4672,41,2
21,4672,42,2
21,4672,51,2
21,4672,61,2
21,4672,62,2
21,4672,63,2
21,4672,64,2
21,4672,65,1
6,4675,21,2
6,4675,22,2
6,4675,31,2
6,4675,41,2
6,4675,42,2
6,4675,51,1
6,4675,61,2
6,4675,62,2
6,4675,63,2
6,4675,64,2
6,4675,65,2
4,4679,21,2
4,4679,22,2
4,4679,31,2
4,4679,41,2
4,4679,42,2
4,4679,51,2
4,4679,61,2
4,4679,62,2
4,4679,63,2
4,4679,64,2
4,4679,65,1
6,4679,21,2
6,4679,22,2
6,4679,31,2
6,4679,41,2
6,4679,42,2
6,4679,51,2
6,4679,61,2
6,4679,62,2
6,4679,63,2
6,4679,64,2
6,4679,65,1
9,4679,21,2
9,4679,22,2
9,4679,31,2
9,4679,41,2
9,4679,42,2
9,4679,51,2
9,4679,61,2
9,4679,62,2
9,4679,63,2
9,4679,64,2
9,4679,65,1
10,4679,21,2
10,4679,22,2
10,4679,31,2
10,4679,41,2
10,4679,42,2
10,4679,51,2
10,4679,61,2
10,4679,62,2
10,4679,63,2
10,4679,64,2
10,4679,65,1
13,4679,21,2
13,4679,22,2
13,4679,31,2
13,4679,41,2
13,4679,42,2
13,4679,51,2
13,4679,61,2
13,4679,62,2
13,4679,63,2
13,4679,64,2
13,4679,65,1
14,4679,21,2
14,4679,22,2
14,4679,31,2
14,4679,41,2
14,4679,42,2
14,4679,51,2
14,4679,61,2
14,4679,62,2
14,4679,63,2
14,4679,64,2
14,4679,65,1
15,4679,21,2
15,4679,22,2
15,4679,31,2
15,4679,41,2
15,4679,42,2
15,4679,51,2
15,4679,61,2
15,4679,62,2
15,4679,63,2
15,4679,64,2
15,4679,65,1
19,4679,21,2
19,4679,22,2
19,4679,31,2
19,4679,41,2
19,4679,42,2
19,4679,51,2
19,4679,61,2
19,4679,62,2
19,4679,63,2
19,4679,64,2
19,4679,65,1
22,4679,21,2
22,4679,22,2
22,4679,31,2
22,4679,41,2
22,4679,42,2
22,4679,51,2
22,4679,61,2
22,4679,62,2
22,4679,63,2
22,4679,64,2
22,4679,65,1
24,4679,21,2
24,4679,22,2
24,4679,31,2
24,4679,41,2
24,4679,42,2
24,4679,51,2
24,4679,61,2
24,4679,62,2
24,4679,63,2
24,4679,64,2
24,4679,65,1
9,4682,21,2
9,4682,22,2
9,4682,31,2
9,4682,41,2
9,4682,42,2
9,4682,51,1
9,4682,61,2
9,4682,62,2
9,4682,63,2
9,4682,64,2
9,4682,65,2
5,4685,21,2
5,4685,22,2
5,4685,31,2
5,4685,41,2
5,4685,42,2
5,4685,51,1
5,4685,61,2
5,4685,62,2
5,4685,63,2
5,4685,64,2
5,4685,65,2
8,4689,21,2
8,4689,22,2
8,4689,31,2
8,4689,41,2
8,4689,42,2
8,4689,51,1
8,4689,61,2
8,4689,62,2
8,4689,63,2
8,4689,64,2
8,4689,65,2
1,4699,21,2
1,4699,22,2
1,4699,31,2
1,4699,41,2
1,4699,42,2
1,4699,51,2
1,4699,61,2
1,4699,62,2
1,4699,63,2
1,4699,64,2
1,4699,65,1
2,4699,21,2
2,4699,22,2
2,4699,31,2
2,4699,41,2
2,4699,42,2
2,4699,51,2
2,4699,62,2
2,4699,63,2
2,4699,64,2
2,4699,65,1
3,4699,21,2
3,4699,22,2
3,4699,31,2
3,4699,41,2
3,4699,42,2
3,4699,51,2
3,4699,61,2
3,4699,62,2
3,4699,63,2
3,4699,64,2
3,4699,65,1
4,4699,21,2
4,4699,22,2
4,4699,31,2
4,4699,41,2
4,4699,42,2
4,4699,51,2
4,4699,61,2
4,4699,62,2
4,4699,63,2
4,4699,64,2
4,4699,65,1
5,4699,21,2
5,4699,22,2
5,4699,31,2
5,4699,41,2
5,4699,51,2
5,4699,61,2
5,4699,62,2
5,4699,63,2
5,4699,64,2
5,4699,65,1
6,4699,21,2
6,4699,22,2
6,4699,31,2
6,4699,41,2
6,4699,51,2
6,4699,61,2
6,4699,62,2
6,4699,63,2
6,4699,64,2
6,4699,65,1
8,4699,21,2
8,4699,22,2
8,4699,31,2
8,4699,41,2
8,4699,42,2
8,4699,51,2
8,4699,61,2
8,4699,62,2
8,4699,63,2
8,4699,64,2
8,4699,65,1
13,4715,21,2
13,4715,22,2
13,4715,31,2
13,4715,41,2
13,4715,42,2
13,4715,51,1
13,4715,61,2
13,4715,62,2
13,4715,63,2
13,4715,64,2
13,4715,65,2
3,4752,21,2
3,4752,22,2
3,4752,31,2
3,4752,41,2
3,4752,42,2
3,4752,51,1
3,4752,61,2
3,4752,62,2
3,4752,63,2
3,4752,64,2
3,4752,65,2
11,4755,21,2
11,4755,22,2
11,4755,31,2
11,4755,41,2
11,4755,42,2
11,4755,51,1
11,4755,61,2
11,4755,62,2
11,4755,63,2
11,4755,64,2
11,4755,65,2
13,4755,21,2
13,4755,22,2
13,4755,31,2
13,4755,41,2
13,4755,42,2
13,4755,51,1
13,4755,61,2
13,4755,62,2
13,4755,63,2
13,4755,64,2
13,4755,65,2
14,4755,51,1
1,4759,21,2
1,4759,22,2
1,4759,31,2
1,4759,41,2
1,4759,42,2
1,4759,51,2
1,4759,61,2
1,4759,62,2
1,4759,63,2
1,4759,64,2
1,4759,65,1
4,4759,21,2
4,4759,22,2
4,4759,31,2
4,4759,41,2
4,4759,42,2
4,4759,51,2
4,4759,61,2
4,4759,62,2
4,4759,63,2
4,4759,64,2
4,4759,65,1
5,4759,21,2
5,4759,22,2
5,4759,31,2
5,4759,41,2
5,4759,42,2
5,4759,51,2
5,4759,61,2
5,4759,62,2
5,4759,63,2
5,4759,64,2
5,4759,65,1
6,4759,21,2
6,4759,22,2
6,4759,31,2
6,4759,41,2
6,4759,42,2
6,4759,51,2
6,4759,61,2
6,4759,62,2
6,4759,63,2
6,4759,64,2
6,4759,65,1
8,4759,21,2
8,4759,22,2
8,4759,31,2
8,4759,41,2
8,4759,42,2
8,4759,51,2
8,4759,61,2
8,4759,62,2
8,4759,63,2
8,4759,64,2
8,4759,65,1
12,4759,21,2
12,4759,22,2
12,4759,31,2
12,4759,41,2
12,4759,42,2
12,4759,51,2
12,4759,61,2
12,4759,62,2
12,4759,63,2
12,4759,64,2
12,4759,65,1
13,4759,21,2
13,4759,22,2
13,4759,31,2
13,4759,41,2
13,4759,42,2
13,4759,51,2
13,4759,61,2
13,4759,62,2
13,4759,63,2
13,4759,64,2
13,4759,65,1
14,4759,21,2
14,4759,22,2
14,4759,31,2
14,4759,41,2
14,4759,42,2
14,4759,51,2
14,4759,61,2
14,4759,62,2
14,4759,63,2
14,4759,64,2
14,4759,65,1
15,4759,21,2
15,4759,22,2
15,4759,31,2
15,4759,41,2
15,4759,42,2
15,4759,51,2
15,4759,61,2
15,4759,62,2
15,4759,63,2
15,4759,64,2
15,4759,65,1
16,4759,21,2
16,4759,22,2
16,4759,31,2
16,4759,41,2
16,4759,42,2
16,4759,51,2
16,4759,61,2
16,4759,62,2
16,4759,63,2
16,4759,64,2
16,4759,65,1
17,4759,21,2
17,4759,22,2
17,4759,31,2
17,4759,41,2
17,4759,42,2
17,4759,51,2
17,4759,61,2
17,4759,62,2
17,4759,63,2
17,4759,64,2
17,4759,65,1
18,4759,21,2
18,4759,22,2
18,4759,31,2
18,4759,41,2
18,4759,42,2
18,4759,51,2
18,4759,61,2
18,4759,62,2
18,4759,63,2
18,4759,64,2
18,4759,65,1
19,4759,21,2
19,4759,22,2
19,4759,31,2
19,4759,41,2
19,4759,42,2
19,4759,51,2
19,4759,61,2
19,4759,62,2
19,4759,63,2
19,4759,64,2
19,4759,65,1
20,4759,21,2
20,4759,22,2
20,4759,31,2
20,4759,41,2
20,4759,42,2
20,4759,51,2
20,4759,61,2
20,4759,62,2
20,4759,63,2
20,4759,64,2
20,4759,65,1
1,4762,21,2
1,4762,22,2
1,4762,31,2
1,4762,41,2
1,4762,42,2
1,4762,51,2
1,4762,61,2
1,4762,62,2
1,4762,63,2
1,4762,64,2
1,4762,65,1
2,4762,21,2
2,4762,22,2
2,4762,31,2
2,4762,41,2
2,4762,42,2
2,4762,51,2
2,4762,61,2
2,4762,62,2
2,4762,63,2
2,4762,64,2
2,4762,65,1
3,4762,21,2
3,4762,22,2
3,4762,31,2
3,4762,41,2
3,4762,42,2
3,4762,51,2
3,4762,61,2
3,4762,62,2
3,4762,63,2
3,4762,64,2
3,4762,65,1
6,4762,21,2
6,4762,22,2
6,4762,31,2
6,4762,41,2
6,4762,42,2
6,4762,51,1
6,4762,61,2
6,4762,62,2
6,4762,63,2
6,4762,64,2
6,4762,65,1
11,4762,21,2
11,4762,22,2
11,4762,31,2
11,4762,41,2
11,4762,42,2
11,4762,51,2
11,4762,61,2
11,4762,62,2
11,4762,63,2
11,4762,64,2
11,4762,65,1
13,4762,21,2
13,4762,22,2
13,4762,31,2
13,4762,41,2
13,4762,42,2
13,4762,51,2
13,4762,61,2
13,4762,62,2
13,4762,63,2
13,4762,64,2
13,4762,65,1
14,4762,21,2
14,4762,22,2
14,4762,31,2
14,4762,41,2
14,4762,42,2
14,4762,51,2
14,4762,61,2
14,4762,62,2
14,4762,63,2
14,4762,64,2
14,4762,65,1
15,4762,21,2
15,4762,22,2
15,4762,31,2
15,4762,41,2
15,4762,42,2
15,4762,51,1
15,4762,61,2
15,4762,62,2
15,4762,63,2
15,4762,64,2
15,4762,65,1
18,4762,21,2
18,4762,22,2
18,4762,31,2
18,4762,41,2
18,4762,42,2
18,4762,51,1
18,4762,61,2
18,4762,62,2
18,4762,63,2
18,4762,64,2
18,4762,65,1
19,4762,21,2
19,4762,22,2
19,4762,31,2
19,4762,41,2
19,4762,42,2
19,4762,51,2
19,4762,61,2
19,4762,62,2
19,4762,63,2
19,4762,64,2
19,4762,65,1
22,4762,21,2
22,4762,22,2
22,4762,31,2
22,4762,41,2
22,4762,42,2
22,4762,51,2
22,4762,61,2
22,4762,62,2
22,4762,63,2
22,4762,64,2
22,4762,65,1
1,4765,21,2
1,4765,22,2
1,4765,31,2
1,4765,41,2
1,4765,42,2
1,4765,51,2
1,4765,61,2
1,4765,62,2
1,4765,63,2
1,4765,64,2
1,4765,65,1
2,4765,21,2
2,4765,22,2
2,4765,31,2
2,4765,41,2
2,4765,42,2
2,4765,51,2
2,4765,61,2
2,4765,62,2
2,4765,63,2
2,4765,64,2
2,4765,65,1
4,4765,21,2
4,4765,22,2
4,4765,31,2
4,4765,41,2
4,4765,42,2
4,4765,51,2
4,4765,61,2
4,4765,62,2
4,4765,63,2
4,4765,64,2
4,4765,65,1
5,4765,21,2
5,4765,22,2
5,4765,31,2
5,4765,41,2
5,4765,42,2
5,4765,51,2
5,4765,61,2
5,4765,62,2
5,4765,63,2
5,4765,64,2
5,4765,65,1
6,4765,21,2
6,4765,22,2
6,4765,31,2
6,4765,41,2
6,4765,42,2
6,4765,51,1
6,4765,61,2
6,4765,62,2
6,4765,63,2
6,4765,64,2
6,4765,65,1
12,4765,21,2
12,4765,22,2
12,4765,31,2
12,4765,41,2
12,4765,42,2
12,4765,51,2
12,4765,61,2
12,4765,62,2
12,4765,63,2
12,4765,64,2
12,4765,65,1
14,4765,21,2
14,4765,22,2
14,4765,31,2
14,4765,41,2
14,4765,42,2
14,4765,51,2
14,4765,61,2
14,4765,62,2
14,4765,63,2
14,4765,64,2
14,4765,65,1
16,4765,21,2
16,4765,22,2
16,4765,31,2
16,4765,41,2
16,4765,42,2
16,4765,51,2
16,4765,61,2
16,4765,62,2
16,4765,63,2
16,4765,64,2
16,4765,65,1
17,4765,21,2
17,4765,22,2
17,4765,31,2
17,4765,41,2
17,4765,42,2
17,4765,51,2
17,4765,61,2
17,4765,62,2
17,4765,63,2
17,4765,64,2
17,4765,65,1
1,4772,21,2
1,4772,22,2
1,4772,31,2
1,4772,41,2
1,4772,42,2
1,4772,51,2
1,4772,61,2
1,4772,62,2
1,4772,63,2
1,4772,64,2
1,4772,65,1
2,4772,21,2
2,4772,22,2
2,4772,31,2
2,4772,41,2
2,4772,42,2
2,4772,51,2
2,4772,61,2
2,4772,62,2
2,4772,63,2
2,4772,64,2
2,4772,65,1
4,4772,21,2
4,4772,22,2
4,4772,31,2
4,4772,41,2
4,4772,42,2
4,4772,51,2
4,4772,61,2
4,4772,62,2
4,4772,63,2
4,4772,64,2
4,4772,65,1
5,4772,21,2
5,4772,22,2
5,4772,31,2
5,4772,41,2
5,4772,42,2
5,4772,51,2
5,4772,61,2
5,4772,62,2
5,4772,63,2
5,4772,64,2
5,4772,65,1
6,4772,21,2
6,4772,22,2
6,4772,31,2
6,4772,41,2
6,4772,42,2
6,4772,51,2
6,4772,61,2
6,4772,62,2
6,4772,63,2
6,4772,64,2
6,4772,65,1
7,4772,21,2
7,4772,22,2
7,4772,31,2
7,4772,41,2
7,4772,42,2
7,4772,51,2
7,4772,61,2
7,4772,62,2
7,4772,63,2
7,4772,64,2
7,4772,65,1
8,4772,21,2
8,4772,22,2
8,4772,31,2
8,4772,41,2
8,4772,42,2
8,4772,51,2
8,4772,61,2
8,4772,62,2
8,4772,63,2
8,4772,64,2
8,4772,65,1
9,4772,21,2
9,4772,22,2
9,4772,31,2
9,4772,41,2
9,4772,42,2
9,4772,51,2
9,4772,61,2
9,4772,62,2
9,4772,63,2
9,4772,64,2
9,4772,65,1
12,4772,21,2
12,4772,22,2
12,4772,31,2
12,4772,41,2
12,4772,42,2
12,4772,51,2
12,4772,61,2
12,4772,62,2
12,4772,63,2
12,4772,64,2
12,4772,65,1
13,4772,21,2
13,4772,22,2
13,4772,31,2
13,4772,41,2
13,4772,42,2
13,4772,51,2
13,4772,61,2
13,4772,62,2
13,4772,63,2
13,4772,64,2
13,4772,65,1
14,4772,21,2
14,4772,22,2
14,4772,31,2
14,4772,41,2
14,4772,42,2
14,4772,51,2
14,4772,61,2
14,4772,62,2
14,4772,63,2
14,4772,64,2
14,4772,65,1
